Roll,Pitch,Yaw,Orien_X,Orien_Y,Orien_Z
-0.0696922888978359,-0.9228765846742614,2.628835337412437,0.42254638671875,-0.14300537109375,0.86163330078125
-0.07805692768115169,-0.936670915892496,2.646712520316602,0.4288330078125,-0.14422607421875,0.860107421875
-0.08796047576855565,-0.9531666827700676,2.6664974874983542,0.436279296875,-0.14581298828125,0.85797119140625
-0.09960828576869053,-0.9703379719504363,2.6871679573974383,0.44390869140625,-0.1478271484375,0.85552978515625
-0.11668875259438473,-0.9868817077749465,2.7120810292064172,0.45111083984375,-0.15093994140625,0.85302734375
-0.1447564462382262,-0.9991973404567573,2.745481078101258,0.4560546875,-0.15625,0.8514404296875
-0.16304031819532894,-1.0315250163223977,2.7690568777355264,0.469970703125,-0.16064453125,0.84454345703125
-0.18274419245085938,-1.04389479039405,2.7904076320954436,0.47509765625,-0.16461181640625,0.8419189453125
-0.21254758781070265,-1.0763703206949549,2.820247905383661,0.48858642578125,-0.17144775390625,0.83404541015625
-0.2326640362542141,-1.0952537320355749,2.839519206948403,0.49639892578125,-0.17578125,0.82916259765625
-0.2692960576908859,-1.1299094960493306,2.877268872706734,0.51104736328125,-0.18231201171875,0.820068359375
-0.2787840434531328,-1.1526305603569784,2.89305729844694,0.5211181640625,-0.1824951171875,0.814453125
-0.3073089909885241,-1.1828968257748087,2.9328194296896863,0.5347900390625,-0.18377685546875,0.80694580078125
-0.31333446404088766,-1.2049855448596618,2.952655988946118,0.545166015625,-0.1807861328125,0.80181884765625
-0.3169524043516647,-1.2278746834217769,2.969441290435874,0.55572509765625,-0.17742919921875,0.7962646484375
-0.325264370447379,-1.2509303850102333,2.9861902833506586,0.56585693359375,-0.17572021484375,0.7901611328125
-0.3374127708793066,-1.2722877423087002,3.0036869853266137,0.5750732421875,-0.17510986328125,0.7840576171875
-0.3489129510063627,-1.291576494524259,3.024618746706129,0.5836181640625,-0.17303466796875,0.77899169921875
-0.3624014900725194,-1.3083441055578389,3.0532229077818545,0.5916748046875,-0.1693115234375,0.77490234375
-0.36558269906040836,-1.3203179495501802,3.07818097881611,0.59832763671875,-0.16265869140625,0.7725830078125
-0.34475144091044624,-1.3260000750311007,3.0816528472756404,0.6021728515625,-0.1533203125,0.77276611328125
-0.31667680763738804,-1.32504925249845,3.070799866542697,0.60272216796875,-0.145751953125,0.7745361328125
-0.29519373401476384,-1.3182965482297946,3.058827526840638,0.6005859375,-0.1412353515625,0.77734375
-0.26493910679416044,-1.3056506941629382,3.037504041529052,0.59588623046875,-0.1361083984375,0.7821044921875
-0.2134777042237183,-1.284865423374181,2.995954554732601,0.5880126953125,-0.12841796875,0.78924560546875
-0.16334393454308074,-1.255406549040341,2.9555479319810334,0.5767822265625,-0.1201171875,0.798583984375
-0.1041195638166471,-1.2169691864644576,2.915514026031891,0.5625,-0.1068115234375,0.8106689453125
-0.04648302141365722,-1.1735289726976987,2.8844721375845253,0.54656982421875,-0.09014892578125,0.8238525390625
0.007635272213706002,-1.1169075009718663,2.8557405003030985,0.52496337890625,-0.072265625,0.83966064453125
0.05493378690193745,-1.0497342814469837,2.831888791440642,0.49859619140625,-0.05377197265625,0.8568115234375
0.09597043809231322,-0.9750760957164679,2.812154943042075,0.46856689453125,-0.034912109375,0.8741455078125
0.1289075502684613,-0.8961119018282372,2.7956094194065804,0.4359130859375,-0.0172119140625,0.89068603515625
0.15556429854894618,-0.8160131659235111,2.7814416233070407,0.4019775390625,-0.00067138671875,0.90582275390625
0.18034838713255572,-0.7368457849143983,2.7699237941785313,0.3680419921875,0.01629638671875,0.9190673828125
0.20784790625063265,-0.6596180373403886,2.7596003854222917,0.33489990234375,0.03521728515625,0.93023681640625
0.2380573670954756,-0.5859434003193711,2.749938128441233,0.30340576171875,0.05572509765625,0.9390869140625
0.26952307338358733,-0.5182581744464579,2.741996581258767,0.274658203125,0.076904296875,0.945556640625
0.30321983551245035,-0.4558177865362692,2.734877298892042,0.24847412109375,0.0989990234375,0.949951171875
0.3356545993134555,-0.39934212056371343,2.728752093363238,0.2249755859375,0.12017822265625,0.95257568359375
0.36531382643315957,-0.34923553415386427,2.723918222625927,0.2042236328125,0.13958740234375,0.953857421875
0.39155764227093326,-0.30699322138820023,2.7206788021260153,0.18682861328125,0.15667724609375,0.95416259765625
0.4156618005347561,-0.2754228413993606,2.717710568248957,0.17431640625,0.17156982421875,0.95343017578125
0.4445044637195965,-0.24935375265088675,2.7129716010752687,0.1650390625,0.18792724609375,0.95147705078125
0.47095907101659756,-0.2294712715797423,2.7068777087348024,0.15869140625,0.20233154296875,0.948974609375
0.48959293328462694,-0.21666735976394857,2.6997020974801784,0.1551513671875,0.21209716796875,0.94677734375
0.5072490804258355,-0.2091712249836697,2.69057724574751,0.154296875,0.22064208984375,0.94415283203125
0.5276457733710154,-0.20406962663127154,2.6766391534540404,0.15545654296875,0.22979736328125,0.94061279296875
0.5360911033549804,-0.20370947093566025,2.65818099354989,0.15826416015625,0.23236083984375,0.93780517578125
0.5429603887141407,-0.2082378119688941,2.639258371130699,0.16326904296875,0.23345947265625,0.93499755859375
0.5584702111719219,-0.2151582905906789,2.6213065570806156,0.17022705078125,0.23828125,0.93109130859375
0.5751090590969535,-0.22313706685492762,2.6049037125585475,0.17767333984375,0.24346923828125,0.92718505859375
0.581167017555529,-0.2312214769059213,2.591531374816345,0.18365478515625,0.243896484375,0.92486572265625
0.5860593699396132,-0.23841655810466522,2.5817898288097965,0.18865966796875,0.24420166015625,0.92303466796875
0.5928222792921634,-0.24413168811991565,2.5753245778031686,0.19281005859375,0.245849609375,0.92138671875
0.5969233630560858,-0.2487090207546907,2.571639314762305,0.19580078125,0.2467041015625,0.92034912109375
0.6022782103019361,-0.25304023284826316,2.5701736333045417,0.19854736328125,0.24835205078125,0.91949462890625
0.6131742434893233,-0.25666353051642854,2.571240028974266,0.2012939453125,0.2529296875,0.91815185546875
0.6250506585616052,-0.259168988853703,2.576704009304822,0.20306396484375,0.258544921875,0.917236328125
0.6345722650389382,-0.2587372574923458,2.587059139607994,0.20257568359375,0.2640380859375,0.9171142578125
0.64234855183765,-0.25333041562911335,2.6026279055342294,0.19891357421875,0.26995849609375,0.9178466796875
0.6474465497162158,-0.2415728224794613,2.622830949617028,0.19140625,0.27593994140625,0.91943359375
0.6487932895880404,-0.2242078196233061,2.648610452800175,0.18011474609375,0.28131103515625,0.92205810546875
