Roll,Pitch,Yaw,Orien_X,Orien_Y,Orien_Z
0.03425939434522513,-1.3531510594177578,2.124322086348579,0.55352783203125,-0.29315185546875,0.68603515625
0.02267390281065201,-1.3548033708200204,2.146316694826033,0.5550537109375,-0.2913818359375,0.68798828125
0.01614136987198262,-1.355885992812766,2.1630201289095803,0.55670166015625,-0.2891845703125,0.68975830078125
0.012063598716469871,-1.3600793056136276,2.177661133353487,0.5594482421875,-0.28729248046875,0.690673828125
-0.0059394706004798825,-1.3531266316204436,2.203974954972731,0.5577392578125,-0.284912109375,0.69464111328125
-0.031124475366640845,-1.3435711854906032,2.238062680602525,0.55474853515625,-0.2825927734375,0.69976806640625
-0.021839732853368186,-1.357742244190595,2.2390837125930734,0.56146240234375,-0.28143310546875,0.697265625
-0.013108345864395552,-1.3468294772372942,2.2393995977570302,0.559326171875,-0.27642822265625,0.7015380859375
-0.01933227273304429,-1.3569647770086828,2.2569568563294786,0.56414794921875,-0.275390625,0.70086669921875
0.0029424371259509845,-1.352405364355572,2.2454345611176296,0.56463623046875,-0.27008056640625,0.70330810546875
-0.014281886495026562,-1.3550671813585893,2.2754978134064947,0.56683349609375,-0.26806640625,0.7052001953125
0.012946710466491075,-1.3547876927111548,2.262154201973689,0.56939697265625,-0.26220703125,0.70672607421875
-0.018050979746817814,-1.3509843039415683,2.308516178691798,0.56903076171875,-0.2593994140625,0.7113037109375
-0.015930605652553068,-1.3487078256508624,2.3234164672945177,0.570556640625,-0.2540283203125,0.71453857421875
-0.026540429516118635,-1.340533411357025,2.3508977510179827,0.56939697265625,-0.248779296875,0.7198486328125
-0.05225351903703046,-1.3265431996298371,2.391112221338591,0.5653076171875,-0.24468994140625,0.72686767578125
-0.08031631184866048,-1.3052807056966573,2.4393701610689793,0.558837890625,-0.2386474609375,0.73699951171875
-0.08609675713066244,-1.275510761585546,2.4755914026573884,0.5509033203125,-0.22711181640625,0.75018310546875
-0.07866178314364618,-1.2382650461085356,2.5014411943814108,0.54046630859375,-0.21282958984375,0.76513671875
-0.07311625538753656,-1.1960187460424652,2.5292883259124492,0.52740478515625,-0.1983642578125,0.78125
-0.060678134142899555,-1.1540439763239554,2.5548972178836764,0.5146484375,-0.1820068359375,0.797119140625
-0.03984669346738611,-1.1061642070116335,2.57762813741194,0.49981689453125,-0.16241455078125,0.81414794921875
-0.012850642792429916,-1.0525749362785182,2.596493828802078,0.4822998046875,-0.14056396484375,0.83184814453125
0.014363718944553057,-0.9939433375089364,2.61445727724056,0.46197509765625,-0.11810302734375,0.8494873046875
0.03830798296476976,-0.9319285537298363,2.6324159623088015,0.4390869140625,-0.0965576171875,0.86651611328125
0.05916290961455007,-0.8666639681788509,2.651055001541448,0.4136962890625,-0.07586669921875,0.88299560546875
0.07969574478116773,-0.7991003381279812,2.6696730716555273,0.38653564453125,-0.05517578125,0.8985595703125
0.10052775798164702,-0.7299857094990341,2.6869812080210598,0.35791015625,-0.03460693359375,0.9129638671875
0.11912649457557604,-0.661436486872637,2.705535568040656,0.32867431640625,-0.01513671875,0.9259033203125
0.14189051526695917,-0.5948822242832376,2.72417959781854,0.300048828125,0.0057373046875,0.937255859375
0.17340137672923137,-0.52927173935443,2.73935118767263,0.27203369140625,0.02984619140625,0.9466552734375
0.204403756342452,-0.46593707544125096,2.7512722270115995,0.24456787109375,0.0528564453125,0.95404052734375
0.23093828577908232,-0.4084738303915324,2.762779927216032,0.2191162109375,0.0728759765625,0.95965576171875
0.25713728882107983,-0.356658682531306,2.7735044957906507,0.196044921875,0.09185791015625,0.96368408203125
0.2835768054829861,-0.30883830824532793,2.7827705920720893,0.17474365234375,0.1102294921875,0.96630859375
0.30979800353282355,-0.2654710785233696,2.7905828041611764,0.15545654296875,0.12774658203125,0.96783447265625
0.3357572532726641,-0.22732362057278366,2.7964331160544766,0.138671875,0.14434814453125,0.96826171875
0.36044992940421455,-0.19847509688014858,2.8003701893739423,0.1263427734375,0.15924072265625,0.96771240234375
0.381992103010022,-0.1736932232776788,2.8047284597248967,0.11566162109375,0.17218017578125,0.96697998046875
0.4037484766411829,-0.1520267088282189,2.809239197201313,0.1064453125,0.18487548828125,0.96588134765625
0.42700287720639485,-0.13344066695915568,2.8134326680068975,0.09881591796875,0.19793701171875,0.96429443359375
0.45419738195612414,-0.12031050293986563,2.8170530571374,0.0941162109375,0.21234130859375,0.9619140625
0.48664514624584226,-0.11000364208584497,2.8188964635775875,0.09130859375,0.2288818359375,0.95855712890625
0.5204138093363806,-0.09963310005293313,2.8191411111687152,0.0887451171875,0.24591064453125,0.95465087890625
0.5426296344535307,-0.09235456298777878,2.8183279432481236,0.08697509765625,0.257080078125,0.9517822265625
0.5597583444098158,-0.0885512340931274,2.8176413955260706,0.08648681640625,0.2655029296875,0.94952392578125
0.5842946824172799,-0.08622452417772919,2.8165974074294584,0.0872802734375,0.27728271484375,0.94610595703125
0.6087893884949438,-0.08603989234704153,2.814089458771777,0.08929443359375,0.28875732421875,0.94244384765625
0.6283264397885996,-0.08796925400616107,2.8114409767156543,0.09197998046875,0.29766845703125,0.93939208984375
0.6467745945816228,-0.0893758920572589,2.8091474114807617,0.09429931640625,0.30609130859375,0.93646240234375
0.6621860824268673,-0.09113557280190615,2.805779878216056,0.09674072265625,0.31298828125,0.933837890625
0.6714188031130152,-0.09559056264057395,2.801797224066491,0.10009765625,0.31671142578125,0.93212890625
0.67658556843065,-0.10048144173245023,2.798798361790241,0.10321044921875,0.31854248046875,0.93109130859375
0.6827471988634971,-0.10451328192194713,2.7975856048030927,0.105712890625,0.32098388671875,0.9300537109375
0.686425114952931,-0.10872655992062337,2.796523013237583,0.10809326171875,0.322265625,0.92938232421875
0.6841023216249196,-0.11481097043734283,2.79511581490751,0.1109619140625,0.320556640625,0.9296875
0.6839180998044535,-0.12170829850153746,2.7947086967505754,0.11419677734375,0.31982421875,0.9296875
0.6888523444873605,-0.12698279333497334,2.7941698398177475,0.1170654296875,0.32159423828125,0.92889404296875
0.6921309794631222,-0.13271658001300626,2.791917311834586,0.12030029296875,0.32244873046875,0.92822265625
