EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,Roll,Pitch,Yaw,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
3.354464399811051,-14.326494295444672,-1.4825955889659956,0.07225486458670433,6.062820888331778,0.9975748234546203,-4.481415124062766,0.5928045392143688,0.3975196012026483,-1.2300313504625846,-0.5721228521105206,0.7958984375,0.30322265625,-0.478515625,-9.875,4.0,2.25
-1.2812205676046864,-34.82773598069023,-11.228749542289263,-31.4686279298777,-17.37491343303538,-2.8983366631093292,-13.601636535726811,-5.542204106044018,0.3647486610283846,-1.2109542798818465,-0.5498752784634432,1.1923828125,0.212890625,1.02294921875,-29.625,18.75,3.8125
-2.274733354472072,18.026464271262736,1.8034191488338278,-15.215934662805793,1.0697287271025286,-7.264573567152495,8.943429272519642,2.021731444690779,0.3498971882270465,-1.20012749073804,-0.5574256304671148,0.96630859375,0.29296875,0.080078125,-69.125,44.1875,-7.3125
-6.750276765504303,52.51764210967616,11.74547757198155,22.767087299922707,-6.559397803547302,2.7318431395774145,21.971802959610507,4.343015724416056,0.3017183947927668,-1.1755538748110577,-0.5460707518470037,1.1064453125,0.15185546875,0.32568359375,-108.0625,72.375,-10.875
5.657158978645087,-3.2120891364640833,1.1575349296491073,1.1343649707286485,-13.760586076493356,-5.723344348823988,-8.238355470686324,1.8992358206465239,0.25819094182486435,-1.1370691520627665,-0.5338446639279838,1.18505859375,0.1396484375,0.4462890625,-92.9375,111.0,-16.9375
2.4061410115584483,-44.00612486896555,-9.81945386199209,-8.19088580977175,4.777420872895684,0.9922054804052283,-17.027984690119425,-3.040857086156581,0.22191554737766,-1.081982872711034,-0.522121084077406,1.18310546875,0.07861328125,0.71875,-73.25,155.4375,-24.3125
-1.5108846514378822,-34.769734804906264,-9.93113472664939,-11.202019158908598,4.830908074860169,-3.9975341094630856,-9.00825450080545,-5.447139118699297,0.18693848330763232,-1.0100675781684514,-0.4979917364761978,1.1728515625,-0.138671875,0.98095703125,-37.5625,205.0,-11.9375
-11.315268535550775,30.179109169460574,2.4628171388539832,2.742085099749598,7.29286333586074,8.954785019571833,16.443419339869905,-2.6741699458896115,0.16254458127333835,-0.9185129979577424,-0.4708512843417233,1.07568359375,-0.06396484375,1.12841796875,-3.5,261.9375,-4.5625
-0.5541282210589237,12.739100109309529,-1.052855796470125,6.597975154230881,3.8609586724097267,-0.9129966356407896,-0.13761072477446204,1.3843954627533335,0.1461967296910134,-0.8092536986825459,-0.4512084482093468,0.8564453125,0.10888671875,1.19677734375,-3.25,310.0625,-12.5
-3.9582604371644243,3.2170563708812927,-1.6451399506952367,3.7266404029896285,-5.48669390940439,-1.5962925284249045,-3.1353145012067305,-2.3202548745463494,0.1317704458164271,-0.6902001772588802,-0.4370544094144171,0.666015625,0.13623046875,1.1884765625,-13.5,337.9375,-17.4375
3.748765754366421,-11.257280704134125,-2.3802070604783028,0.5140782778973346,-3.1498471392680107,-4.061023869232708,-2.9139971107263776,-0.8971054396934053,0.11848443573994175,-0.5625022443737384,-0.4218019713493787,0.55078125,0.1435546875,1.173828125,-12.4375,365.0625,-10.3125
1.8688402864461602,-1.0289505513594013,2.8298486308126773,-3.348438401721146,4.003853328680102,2.314020242800097,-2.758250181930945,0.7534538011864426,0.109874830263799,-0.424388994888864,-0.407581351483698,0.3740234375,0.0966796875,1.15673828125,-4.75,395.4375,-9.3125
8.115062801283809,-3.0603230726329524,1.3968638223330627,-3.2154934667577213,-3.0166501780399932,-1.305122465307401,1.482489510278819,3.5576512031606247,0.10736129000855207,-0.2795115705286951,-0.39199348573255577,0.24072265625,0.11474609375,1.09814453125,8.375,416.625,-3.1875
-1.97480061562533,2.9824316540862683,3.9523682112983787,3.9053914143992072,5.49099002171495,4.2645773924459505,-0.4483877120958587,-2.463895967189841,0.1136295185581374,-0.12883980761084854,-0.3731294769282525,0.05078125,0.072265625,0.99169921875,29.4375,434.125,5.0
-5.591957757304379,3.19694684267628,-3.0226209590179884,-4.9289473784432385,-4.038845152346425,-3.0963285473028503,0.916207901038216,-2.8564098704318432,0.12628457706054408,0.02319795826050009,-0.34956152175001753,-0.0986328125,0.0380859375,0.93994140625,41.4375,440.3125,14.9375
-2.273376565726876,13.511673524910549,-2.19998838096879,6.083657692702264,7.861005203271898,2.591132813281698,2.9689061672241532,0.769073898030862,0.14433696933828766,0.17172754305221338,-0.3228738856068373,-0.2119140625,-0.0146484375,0.828125,46.3125,431.5,18.3125
1.0090788491195362,-13.014843482767624,-1.2533717936126583,2.4726973960256964,7.704479773073828,-0.507905656819929,1.8268147328137252,1.2619843285603538,0.1682442968420873,0.3147001341765201,-0.2924557484740651,-0.3056640625,0.08837890625,0.697265625,48.25,417.1875,20.3125
-3.282072407033632,-7.706843004512367,-5.128730329900881,-9.540536740086097,-18.321795892452478,-5.5882287785526845,-1.7629184307855772,-3.446414900159512,0.2032940980823856,0.44659882016631497,-0.2560973006125338,-0.35791015625,0.1171875,0.66845703125,61.75,389.25,25.6875
-0.7524288654889348,11.147010554510633,5.243896681293316,-1.1368824590663853,-2.222379714838023,-1.4410836296860763,-3.35024119783265,-1.5464370603623556,0.24001686517415105,0.5652396612581113,-0.214221355752238,-0.359375,0.11279296875,0.64697265625,47.6875,356.1875,27.6875
-1.372139346622131,4.717942203334851,0.348481425282758,4.196792056137226,5.339867988162643,0.6010577999043014,-0.2957661652689894,-1.3500171915302697,0.28171029190685937,0.6692068450537724,-0.15979071137000098,-0.33349609375,0.1005859375,0.607421875,30.125,322.75,46.4375
-5.920930531455139,-16.53863416180598,-6.633172637961841,-6.8736430497996,-3.852208091636458,-3.818599446315033,-2.367990431597845,-4.2606361519821645,0.3281556170353421,0.7583203745096141,-0.09587097324370852,-0.40380859375,0.1318359375,0.54736328125,13.4375,286.8125,55.4375
-5.237790222116796,-16.63550964099021,-7.727556537420044,-4.460724432128313,-3.5969399622403873,-2.072882126570807,-3.902902422359278,-1.997518234433924,0.3850405308618203,0.8290220422059206,-0.024892118769693963,-0.380859375,0.12939453125,0.521484375,18.9375,242.5625,62.8125
6.34606728518679,0.5665966199053821,3.9435367566619957,0.27749541621141005,-4.492704681051646,0.06807517786312567,-0.2823943988435522,1.7251891814794194,0.4461144313003175,0.8833210456353804,0.04681473875329047,-0.322265625,0.10205078125,0.5068359375,21.0625,200.0625,60.5
-1.2652801604015704,5.0494054668413435,1.29344925662686,-3.002058470288644,-4.29843728548877,-3.82270982056196,-4.181238997359283,-2.7423540542380445,0.5034347313215104,0.9223075694530528,0.11521472395706114,-0.39013671875,0.17333984375,0.48388671875,10.8125,157.8125,56.5625
-0.756836835812903,0.07800244631312508,-1.2992681335973826,4.590139992330248,1.859543663157612,-2.2950100601296013,-3.418628767190647,-2.3514272129559015,0.550199286268688,0.949165273169806,0.1734289773424349,-0.455078125,0.193359375,0.43017578125,0.5,118.625,46.5
-5.062226955458498,-2.707456341921213,-1.9551303063895236,0.51065902808299,0.8380142047961989,1.7132317164833442,-0.8166851578294462,-1.805047073202811,0.5843762414557854,0.9630000440799412,0.21971434796921774,-0.4580078125,0.24267578125,0.4052734375,-10.0,82.25,39.375
-0.6526572643393629,1.3519678677276827,-1.9299514904444184,-7.568327289018216,-11.390078324471279,-3.8265688022522433,-0.7669150212058089,-0.25159247851066285,0.6055848219353546,0.969799677898446,0.2522740793138233,-0.505859375,0.2578125,0.40087890625,-15.1875,52.875,29.25
0.3951024756361946,-13.205312685631434,-0.8151322331015645,6.817371110637108,8.190745288260247,1.139494665969343,0.4410929717035148,-0.9313371609744804,0.6164717550045503,0.9746034430175482,0.27285274961303857,-0.619140625,0.2822265625,0.4111328125,-17.1875,33.875,16.9375
0.09743656939541889,4.6957930126543825,-5.364644792084589,-9.061497898241043,-2.081083764002952,-2.812693461029059,0.2752616522512261,-1.069690783658868,0.618110236243558,0.9773822571051891,0.28319113236819604,-0.67236328125,0.2890625,0.40966796875,-19.6875,18.875,7.3125
0.47914224591579313,2.601074627668604,-0.475919105400687,-0.10673591063365086,-0.1768458844687393,-1.1894470900323109,0.3194340476142875,-1.1813473089311117,0.27441034791454233,-1.2023075772316163,-0.2416619371621312,0.91552734375,0.09619140625,0.34765625,1.8125,0.4375,1.125
-1.137244206087664,-1.4278771511180215,-0.08366733396152792,-0.7284207213425395,-0.8512741471544512,-1.0815941663415096,-0.8322596445732751,-0.8790275636581992,0.2739011691050255,-1.2019676576023348,-0.2397469288953588,0.91259765625,0.09326171875,0.34521484375,3.625,0.8125,1.5625
-0.0994330652340028,0.7137290643554791,-3.0783164768757527,-1.7700100842920077,-1.2789612455035175,-0.09837220792999289,-0.539028645666883,-0.1884314785824689,0.2667337093115049,-1.198589178878832,-0.23194906122179698,1.09130859375,0.0830078125,0.5478515625,1.875,2.75,3.0
-0.709363321713169,-6.385032235035331,1.3264295231617775,-0.5613514998393562,-0.8484530856913683,-1.9705700873736194,-1.2793010103840237,-0.9395351550631081,0.2862567485036401,-1.2075964358328952,-0.2478195703707469,0.65380859375,0.23291015625,-0.224609375,6.5,0.5,2.0625
-1.434348692456986,1.7077090933880357,-3.428747614425908,0.27717760884236764,2.221805078458361,0.7130509531502724,-0.20679614991976103,-0.759414700961815,0.3026996353242718,-1.2108741811001758,-0.2614695646352537,0.96240234375,0.29296875,0.15234375,4.5625,-0.5,1.75
0.3382385648986754,-2.831176867701534,1.9531709322395538,3.9659910240432183,-0.4644505366099637,-0.9260215805802927,-2.6899159701140025,-1.3762949901490555,0.2825149763871778,-1.2028420757864422,-0.2396699375133481,0.95166015625,-0.0927734375,0.7802734375,8.375,0.5,1.5
-1.6607206243178219,-0.6577404697970025,-1.5034692941884604,-4.735204851621244,-0.0212870021478005,-1.4244870047512435,-0.8178594422774007,-0.4537292840679704,0.3045821446547005,-1.2118453600367007,-0.2585268994727913,0.8857421875,0.29052734375,-0.14453125,4.5625,-0.125,1.75
1.0462512626541511,19.671287147387805,3.3798999510386727,9.806073902818808,0.7443877560703787,1.7678581583669168,0.17731134026221707,0.02734406033391815,0.2842374825828718,-1.2031930913079862,-0.23734902466663926,0.95166015625,-0.0859375,0.79443359375,6.5,1.1875,0.875
-1.241599427320265,-15.368353742380897,-2.5727751248834574,-5.414486314461074,-3.400842244503491,-2.5753325317967684,-2.298920415720045,-1.4165797739114558,0.3048751827703923,-1.211190571199658,-0.25556563238833085,0.89501953125,0.294921875,-0.10107421875,2.4375,0.3125,1.6875
-2.455796935032648,-10.920789393885542,-11.282191962960933,-3.8431573259499014,-0.8968539055510937,-1.0420640905059906,1.7729419150794004,-0.6688093392540224,0.28541051887043395,-1.2032200642878657,-0.2364241578970084,0.93505859375,-0.06640625,0.7373046875,2.1875,1.0,0.875
-1.269778883317751,0.598925875569772,-1.6736781670401084,-1.7205411556813817,-3.8815575334373262,-1.7315063192336735,-2.402820495765549,-1.0234620609600245,0.3041784759531162,-1.2089511731660247,-0.2572286403796427,0.9345703125,0.353515625,-0.00341796875,-10.125,0.9375,0.5
2.420843974245028,1.8440609970949182,5.910653822144435,4.327406708408184,-0.9283411620270445,-0.1241772408609054,-2.328192871412,0.7777098826337292,0.2899111354254463,-1.2029281889045431,-0.250490711474462,0.89990234375,0.029296875,0.5244140625,-19.9375,5.8125,-3.0
0.6728641826751058,-10.226922764349853,-1.859145176762424,9.444382182160886,4.1022014896146635,-2.064811755003274,-4.421273484860533,-1.5827381644583542,0.2908754604372471,-1.1974831733115143,-0.2667215534092567,0.95751953125,0.3125,0.3408203125,-45.875,11.25,-7.125
-0.10809187894054965,-3.3188718715653565,-0.31954726653681,-16.78273948735871,-0.5577463086662717,-4.264637041779909,-1.0104130247551582,-1.4697025551781229,0.28436004550314026,-1.1878171320132838,-0.2842721203251193,0.95654296875,0.240234375,0.38720703125,-68.5,20.5,-16.9375
-3.574584997620624,10.762105270077807,10.182867668590086,10.078562266226015,1.0674415490868365,0.7058045119387324,4.198070757902314,-0.873337068412147,0.27571839662633674,-1.1693365433815848,-0.30081916594594343,1.01171875,0.18505859375,0.4716796875,-69.8125,41.625,-27.5625
-2.4597092542910906,2.79899340416795,-1.3246546619361066,3.2525982970962994,-6.665431062079646,-2.271184358324444,0.17215317195804763,-1.5469534521657817,0.2745926466119029,-1.140163540211493,-0.3208899034119552,1.0380859375,0.2509765625,0.55126953125,-58.625,68.375,-37.0
-1.7083322336831679,1.055302056245737,-5.234888790216653,-5.14298883826664,-4.710179103588604,0.39964942893256394,1.286215512643307,-0.46240406299647824,0.2683569063612247,-1.099657608181677,-0.3370719619864585,1.0380859375,0.2548828125,0.63330078125,-62.0625,98.8125,-43.3125
-1.6533793565522852,-17.898189182095827,-6.711201826433338,6.897142725625121,6.254473749915362,4.357397333502031,-3.6086154270752036,-2.1791813057293146,0.250012214400496,-1.050389775048994,-0.34553622546346424,1.02392578125,0.22509765625,0.73828125,-74.25,131.25,-46.3125
-2.099536198826779,4.603329354877013,-6.522512000759852,-18.537225059298404,-11.457390218075902,-4.981742980508993,0.3697330239480588,-1.293115419392054,0.2327273698960648,-0.9878929495598308,-0.3542699272188401,0.99951171875,0.18115234375,0.853515625,-70.6875,167.1875,-55.1875
-2.316862039180819,14.826386569284683,-0.5746078591224306,-1.9419734209904305,1.999759400618753,-1.3515816898042396,0.10870378176787782,-0.6614649217773527,0.21819988847439695,-0.9135407670136404,-0.3619619291987967,0.95703125,0.11572265625,0.96484375,-58.5,201.8125,-60.875
1.785023731609837,-0.570158153264789,2.9817528228248995,8.54456347851515,-2.7863168598746935,-1.665910476317451,-2.4834076167880372,0.39393277358192863,0.20899166428371652,-0.8271745613691999,-0.36601122809703773,0.95703125,0.13134765625,1.0498046875,-34.3125,238.0,-60.25
-3.1211208537948147,-12.18185167739432,1.940980784624569,-8.045087760829148,-0.1245121058000685,-3.0774480962658486,-8.687424933546206,-4.926211677863877,0.2020181211376683,-0.7291459468651961,-0.36703774570061537,0.888671875,0.08544921875,1.10107421875,-20.25,273.0,-60.875
-0.7022937001071876,-8.616398488202659,-0.36597665257818346,3.1793201857437086,1.9175473545488397,-0.6899062109214233,-1.0557510148793283,-1.7229348824325112,0.20053931702508127,-0.6211006363732094,-0.3636655887633942,0.837890625,0.09130859375,1.14208984375,3.4375,305.125,-56.375
-4.217570283252603,-6.767167449903198,-5.868199364436782,-5.598952393284127,6.683665989525388,2.1604690721073165,-2.20516139831295,-2.7329879564225945,0.19845210962349571,-0.5022559630702521,-0.3587855441603121,0.66943359375,0.13134765625,1.1455078125,3.125,336.75,-56.875
-0.40656053605842213,-15.566795818929945,-7.22710780902519,-0.13651567745127538,-10.513910586624158,-3.610454033819004,-7.824475325022012,-3.6699921102401363,0.19035883867408146,-0.37703788383945225,-0.3493550989088258,0.5986328125,0.119140625,1.12109375,-10.3125,359.625,-46.5625
-0.7463729247907773,6.08511174895333,0.9653625121204557,-12.056301235420728,13.608782253249222,2.1672976996149522,8.561497362326847,1.084630491739997,0.17902823480253535,-0.2452153752425587,-0.3364300895062371,0.48876953125,0.03662109375,1.05712890625,-18.75,381.9375,-36.125
0.5529002833935387,3.2251061660576417,-1.9182790666424714,5.98324447573794,-5.19172249782,1.6562124821220916,5.487783734503089,2.966370978828224,0.17167197497049208,-0.10838399980614698,-0.31779125643933004,0.3349609375,-0.02734375,1.00830078125,-8.3125,399.25,-18.25
-3.7512948578200653,8.44674003325311,-1.4494881979929615,-6.277492277285188,-6.5231186715564595,-2.625830432158107,-1.9396134098337159,-3.1390131533917014,0.17169733191595676,0.030448402761957705,-0.29549513930949944,0.16552734375,-0.05322265625,0.904296875,6.25,406.9375,-5.5625
-1.6874798418281203,10.593710209985154,-3.0505572245489896,-2.8418202438669873,-4.052856434829048,-1.4139918297477518,-4.791324001808018,-3.830016021008745,0.17572945639880974,0.16912895870939082,-0.2714699896998637,-0.04931640625,-0.03076171875,0.80517578125,7.3125,405.125,-1.3125
2.538306534951299,7.679662129202752,4.222145968168182,4.3622324753759685,0.4253692620775257,-0.6286304643372136,-0.19741754980856502,1.397030762968678,0.18493268835749552,0.30314755648587743,-0.2429478313304845,-0.1923828125,-0.01611328125,0.70654296875,9.8125,393.125,9.8125
-1.7401222982045503,-9.265334352526466,-4.843920141188922,-5.183341799582785,-5.655339298176301,-1.158934203145138,-2.3682972729360077,-0.8490935647910482,0.20071476402535174,0.4300746248781056,-0.2072691662466948,-0.25732421875,-0.017578125,0.60791015625,10.6875,376.1875,24.75
0.2931941729260673,-11.517527886853507,-1.4929134004499471,-1.4776390401753918,0.4080002731225777,0.1644712829623991,-0.07143101718369384,1.320584472852615,0.22509917760761056,0.5458804466847418,-0.16752584934783227,-0.32177734375,-0.02880859375,0.5625,18.5625,346.25,29.5
-2.5320287768054297,-2.2339708495801607,-1.6467565701279476,-5.194548354970127,-0.5867012247742822,-2.038170616640818,-1.0791702503378542,-1.4588852481536234,0.262941783268772,0.6496662765291933,-0.11968744206577435,-0.3076171875,0.0693359375,0.5068359375,32.0625,317.5,38.6875
1.4810500470602215,3.317547974387147,6.73244283752641,4.938474743207961,-4.742009842423116,-3.4265868642190203,-1.65173476991774,-0.5237412432500307,0.3076005008719224,0.7394702767661876,-0.0658810643834751,-0.359375,0.11767578125,0.48779296875,29.625,281.75,41.0
-1.1231418019290476,7.360380886530598,1.4296692786414937,-0.7325508746979422,7.683905540785309,-0.763083471543106,-0.7639980675199136,-1.138181654209548,0.35584841303271586,0.8158187357841689,-0.0084333447672824,-0.392578125,0.09619140625,0.4921875,23.75,247.0,40.0625
-0.6437473603161382,2.254711595032546,-2.9102728343324387,-4.443961222374725,-8.480813386411512,-0.8344728686178388,-0.6976436033838175,0.8289973264107361,0.4091820721704201,0.8796003256179974,0.05385695609048538,-0.38232421875,0.11376953125,0.48974609375,19.875,216.0,41.6875
-4.454754995532623,-6.402066649488419,-1.8614485000283443,4.235779882112401,1.748288014472403,-1.0016026710392874,-0.3574346475833147,-1.831975984834864,0.461306402894423,0.9304034596906852,0.11688998810744812,-0.42578125,0.23095703125,0.39208984375,6.625,180.625,38.5625
0.9116288426776067,4.906064864156363,3.252961748147597,3.160150758340931,-2.0653650722962142,-1.0436383230216901,-3.4617222438116455,-0.6981371580908615,0.5074648289109116,0.9692807518602916,0.17566639315343827,-0.5849609375,0.32568359375,0.36474609375,-5.6875,144.3125,33.0
-0.33334373325322875,-4.20734344118261,-2.86443592629889,2.0375772238833196,8.83271212507508,1.840627507087919,-0.43287139731994234,-1.337403697673859,0.5471519139650539,0.9975823450600628,0.2248918236580725,-0.64013671875,0.32763671875,0.3408203125,-4.875,108.9375,25.0625
-0.0020798833486483127,-1.4862730943431102,-0.3365304592936579,-1.3624383618444178,-1.1810902244360915,-1.9782088905732016,-3.7879692167258017,-2.1712772857682947,0.20737930202922414,-1.098663348276924,0.1981517155263297,0.87841796875,0.09375,0.435546875,11.625,-0.5,4.8125
-1.1116282799734996,-5.748870023441365,-2.925409135854649,-1.8135314395274844,-0.6500319672206378,-0.2119747478227524,-1.6844242832506924,-1.6873646844951342,0.20870135400859446,-1.099142501245178,0.20168097467220192,0.892578125,0.08544921875,0.443359375,13.1875,-0.4375,4.4375
-1.1149768952430328,-1.1715278895168924,-1.119372960939878,-0.9225307933126343,-0.8322561156709941,-1.6283624351023016,-0.48344988374933684,-1.0935718374103602,0.2100880390746656,-1.0980361497851066,0.20529637149459454,0.77880859375,0.10205078125,0.42041015625,12.5,2.5,4.8125
-1.1388782485078253,-2.974244497665805,-2.0039501396496164,-2.9373429649446074,-1.1225757674862415,-1.17342633140373,-0.8508369016895454,0.18288990758192764,0.19761685875701704,-1.0916750232287131,0.21944519550118147,1.02392578125,-0.06884765625,0.87841796875,8.375,-0.8125,3.625
-0.7909200312090585,-1.1557130058064355,-2.619664636222444,-1.7891898752669615,0.16298028622356658,-0.34359006609586024,-1.1126018082419216,-0.8748034786167589,0.20651894996624204,-1.1056556870116756,0.21400936984812646,0.646484375,0.09423828125,-0.3125,6.625,-1.8125,2.75
-1.4520069203128205,-3.497949469547273,-2.016519813076244,-2.946275022598917,-1.652529492042061,-1.6214148283496095,-1.3713744965274166,-0.7823295454465138,0.20120462503493314,-1.0934790815815325,0.21909844891645505,1.103515625,0.1669921875,1.12744140625,-0.0625,-0.4375,2.75
1.6667652789005947,7.733470243183766,6.452924193218962,9.309135633754174,2.7986101524440943,0.7344341807919812,0.6505665295205434,0.9736193338865412,0.2072456537188048,-1.1074238428811511,0.2155168793818573,0.64990234375,0.04833984375,-0.2978515625,4.6875,-1.9375,2.25
-0.8119291699281829,-0.08912585506436022,-3.7873415701346027,-11.322361090661667,-5.508905698449152,-2.7847791970701135,-2.0690858931239635,-2.4127089547960594,0.20163187817707487,-1.094698891987172,0.2202997602445588,1.099609375,0.16796875,1.142578125,-1.875,0.0,2.1875
-1.2912455896410944,-0.9029756540686527,-0.6626604400872089,8.665549725697455,2.7165473359082086,-0.9355134873096462,0.008711225324491069,0.12921126098053837,0.20798752541116428,-1.1082933303758649,0.21514492130025253,0.64404296875,0.06005859375,-0.3095703125,1.5,-1.4375,0.9375
-1.1341423042109062,-4.7797258175799415,-4.974769996928305,-6.20601551310365,-4.260875911089595,-0.7416443576387008,-1.5130971795622599,-1.8103378880488412,0.2013657892893722,-1.0948902826966178,0.2196781126383104,1.099609375,0.14599609375,1.17236328125,-4.625,0.125,0.25
-0.8641349811241558,0.11735641158089184,0.17882681373820383,-2.2565495385914898,-5.226843173061777,0.9016226918909621,-0.10986568844069836,-1.1460751947492929,0.20950266024379702,-1.1095287444857491,0.2121462864386599,0.64501953125,0.0830078125,-0.35009765625,-0.5,-2.0,-0.1875
-1.983830048210381,1.372775475630245,-5.326812765073062,-5.355698836155648,-1.4715058517696618,-1.0224024943295003,0.5653072648164899,-0.33744979302257255,0.20096728344457532,-1.0958279224920155,0.2163801300024016,1.09765625,0.13818359375,1.173828125,-10.5625,-0.125,-1.125
2.326884348504551,-3.3122614798124883,4.6920535727503765,7.936274343492696,10.332201834006163,2.907786503888675,0.27263334838154746,2.0366157922245893,0.20305905270612853,-1.0937702467468031,0.21000082480271734,0.76123046875,0.173828125,0.43603515625,-12.9375,1.375,-3.3125
-2.0863674791834845,-1.5780291862037465,-5.705320966869869,-6.484766479327322,-8.008222254000401,-4.757911950127299,-4.102156868926182,-4.023715433725298,0.20454890356660274,-1.0947217816386858,0.1983260900792666,0.93994140625,0.16455078125,0.38134765625,-28.5,0.25,-10.5
-1.029704234589412,-0.5792731815316826,5.869671327078431,-7.858223636855186,-2.44540203132762,-0.5005188717099837,1.3980706436804087,-0.2965129614937619,0.20823049884461256,-1.0913186324525812,0.17260417095307395,0.98193359375,0.22412109375,0.41162109375,-59.0625,8.0,-27.6875
-1.266423661825655,-0.12995909738536776,-4.732413367047693,17.698062579059254,7.68909335536386,0.8592814983465434,0.44097304880046617,-0.4292233050756269,0.21713435446990015,-1.0793623842048679,0.13229183485975307,1.0341796875,0.310546875,0.49365234375,-83.0625,25.1875,-48.125
-0.5726998587909146,-7.838694786120588,-0.34367366632429486,0.3316611816488433,-10.383932424024703,-12.690034784360279,-4.82894312037552,-0.4449581371949781,0.22232180180657496,-1.0567354364465051,0.09012682880799834,1.0654296875,0.3564453125,0.55615234375,-98.6875,52.5625,-57.0625
-2.000187460999505,1.2512997839844207,-0.5395565800081616,-10.343332087652096,-6.63953385961867,6.749828884812764,0.5210836616239393,-1.7297368805161337,0.21061645916743413,-1.0237188521994252,0.0586932518210057,1.0625,0.310546875,0.65576171875,-112.9375,82.4375,-62.4375
0.08157500878920383,-5.483474569194018,4.225230734665647,3.807646035879481,-5.34906405158908,-1.7894030868417918,-2.65662812477969,-1.2022311305536835,0.2035665614171036,-0.9771786873069852,0.025664931179909988,1.06494140625,0.26123046875,0.78125,-100.625,119.0,-75.75
-2.720221079473452,-9.251655681767623,-4.704748875065798,-0.09839394498839661,3.5079809396298627,-3.503460234415615,-4.092344210558911,-1.7685913244134037,0.20598597285119924,-0.9164923603588744,-0.008246431025795316,0.97900390625,0.24267578125,0.96923828125,-72.75,155.25,-89.75
2.046753881669002,11.992860850443991,-1.4794933627507088,-9.889515055243024,-6.003739198025244,-6.9135654233621855,3.6907730172020714,2.7944530584596627,0.20859257055404287,-0.8432906265090762,-0.04048217170642816,0.9375,0.24609375,1.03662109375,-64.125,190.6875,-99.875
