Acc_X,Acc_Y,Acc_Z
0.9560546875,0.08447265625,0.17138671875
0.94775390625,0.08056640625,0.1806640625
0.9306640625,0.06494140625,0.1982421875
1.21630859375,-0.05517578125,0.51318359375
1.1845703125,-0.0908203125,0.77978515625
0.763671875,-0.06591796875,-0.18408203125
1.103515625,0.21240234375,0.50732421875
0.81005859375,-0.1572265625,-0.017578125
1.1015625,0.22021484375,0.47021484375
0.81640625,-0.154296875,0.0009765625
1.109375,0.2236328125,0.50146484375
0.79931640625,-0.1259765625,-0.0869140625
1.046875,0.1875,0.3212890625
0.8837890625,0.05859375,0.20703125
0.9501953125,0.0517578125,0.234375
0.93994140625,0.04150390625,0.24560546875
0.970703125,0.03271484375,0.27001953125
0.99267578125,0.03662109375,0.2978515625
0.99951171875,0.02294921875,0.359375
1.025390625,0.04296875,0.46875
1.0458984375,0.04345703125,0.578125
1.02587890625,0.06982421875,0.6533203125
1.0234375,0.12890625,0.7490234375
1.060546875,0.16943359375,0.78955078125
1.1103515625,0.1064453125,0.7939453125
1.0986328125,0.10205078125,0.82958984375
1.07763671875,0.1435546875,0.83056640625
1.0556640625,0.1640625,0.81982421875
0.98486328125,0.158203125,0.79052734375
0.93701171875,0.13525390625,0.76318359375
0.904296875,0.15478515625,0.77392578125
0.8505859375,0.1591796875,0.7724609375
0.78369140625,0.1611328125,0.74560546875
0.7626953125,0.1953125,0.71240234375
0.72900390625,0.21533203125,0.67919921875
0.63916015625,0.2001953125,0.66259765625
0.55712890625,0.1982421875,0.6533203125
0.5556640625,0.21484375,0.60888671875
0.5048828125,0.22265625,0.56640625
0.40283203125,0.29638671875,0.576171875
0.365234375,0.3447265625,0.611328125
0.32470703125,0.32861328125,0.544921875
0.2861328125,0.31103515625,0.51806640625
0.28466796875,0.30419921875,0.537109375
0.232421875,0.359375,0.4697265625
0.17578125,0.35888671875,0.44482421875
0.26025390625,0.28271484375,0.48974609375
0.27978515625,0.3740234375,0.53759765625
0.275390625,0.46435546875,0.56201171875
0.296875,0.47607421875,0.5888671875
0.298828125,0.50244140625,0.57568359375
0.3251953125,0.4716796875,0.60888671875
0.32568359375,0.47412109375,0.634765625
0.32275390625,0.51416015625,0.67333984375
0.3037109375,0.54345703125,0.669921875
0.29736328125,0.51513671875,0.6884765625
0.26220703125,0.52685546875,0.69970703125
0.2529296875,0.5712890625,0.68408203125
0.25537109375,0.58056640625,0.7001953125
0.2666015625,0.5869140625,0.71240234375
0.259765625,0.607421875,0.703125
0.28955078125,0.62353515625,0.7119140625
0.33251953125,0.63427734375,0.7001953125
0.35888671875,0.63330078125,0.7001953125
0.41552734375,0.666015625,0.677734375
0.427734375,0.685546875,0.603515625
0.46533203125,0.72509765625,0.6259765625
0.427734375,0.72119140625,0.6259765625
