Acc_X,Acc_Y,Acc_Z
0.673828125,-0.0751953125,0.52490234375
0.67041015625,-0.11328125,0.5224609375
0.4423828125,-0.060546875,0.265625
0.66943359375,-0.29931640625,0.59326171875
0.4033203125,0.044921875,-0.171875
0.7705078125,-0.06787109375,0.95458984375
0.35693359375,-0.1416015625,-0.1298828125
0.74560546875,-0.03125,0.7939453125
0.4150390625,-0.24267578125,-0.1162109375
0.8349609375,-0.0498046875,0.755859375
0.56787109375,-0.2587890625,-0.064453125
0.98388671875,-0.01318359375,0.77734375
0.83349609375,-0.056640625,0.41357421875
0.88427734375,-0.09228515625,0.3447265625
0.91552734375,-0.111328125,0.35595703125
0.9599609375,-0.12060546875,0.36376953125
0.97412109375,-0.1279296875,0.37890625
0.98486328125,-0.0830078125,0.3876953125
0.9912109375,-0.02685546875,0.39599609375
1.02685546875,0.00732421875,0.44873046875
1.05859375,0.08447265625,0.50439453125
1.03759765625,0.1005859375,0.55419921875
1.06787109375,0.0556640625,0.6259765625
1.0986328125,0.04541015625,0.73095703125
1.11669921875,0.09228515625,0.8046875
1.13916015625,0.12109375,0.779296875
1.15966796875,0.1025390625,0.7822265625
1.134765625,0.04052734375,0.828125
1.095703125,0.046875,0.84716796875
1.0537109375,0.123046875,0.8095703125
0.96484375,0.1298828125,0.79150390625
0.90087890625,0.07373046875,0.78515625
0.8447265625,0.06005859375,0.79248046875
0.78369140625,0.09228515625,0.7626953125
0.72998046875,0.09912109375,0.74951171875
0.681640625,0.1025390625,0.71826171875
0.634765625,0.14453125,0.68310546875
0.5888671875,0.17138671875,0.68994140625
0.49658203125,0.14111328125,0.6650390625
0.4326171875,0.18994140625,0.6357421875
0.40966796875,0.23291015625,0.6201171875
0.3203125,0.23779296875,0.59423828125
0.26220703125,0.1533203125,0.6181640625
0.23486328125,0.1650390625,0.6201171875
0.271484375,0.30126953125,0.6171875
0.19140625,0.3095703125,0.599609375
0.28466796875,0.33203125,0.66455078125
0.22412109375,0.39306640625,0.650390625
0.09814453125,0.466796875,0.53076171875
0.265625,0.28369140625,0.6201171875
0.26513671875,0.4091796875,0.7158203125
0.14111328125,0.53466796875,0.609375
0.12939453125,0.51806640625,0.54638671875
0.23095703125,0.39794921875,0.65087890625
0.2490234375,0.43115234375,0.6806640625
0.2060546875,0.54443359375,0.5947265625
0.2333984375,0.56396484375,0.62109375
0.271484375,0.52490234375,0.64111328125
0.2451171875,0.51171875,0.6552734375
0.27978515625,0.5517578125,0.634765625
0.27734375,0.59326171875,0.640625
0.294921875,0.5595703125,0.6513671875
0.28271484375,0.576171875,0.64697265625
0.31591796875,0.6044921875,0.64453125
0.3662109375,0.64208984375,0.65869140625
0.3623046875,0.646484375,0.64599609375
0.3583984375,0.6005859375,0.6357421875
0.3583984375,0.5693359375,0.58203125
0.333984375,0.58544921875,0.59033203125
0.23876953125,0.5361328125,0.61669921875
0.25927734375,0.5205078125,0.6171875
0.1767578125,0.54833984375,0.65478515625
-0.02197265625,0.52587890625,0.7060546875
-0.1318359375,0.4794921875,0.81396484375
-0.240234375,0.453125,0.8798828125
-0.26513671875,0.3818359375,0.921875
-0.39892578125,0.26416015625,0.986328125
-0.47802734375,0.07080078125,0.9970703125
-0.4677734375,-0.1591796875,1.0478515625
-0.56103515625,-0.263671875,1.0185546875
-0.6220703125,-0.279296875,1.0654296875
-0.451171875,-0.29638671875,1.06884765625
-0.3134765625,-0.21875,1.01708984375
