Acc_X,Acc_Y,Acc_Z
1.15869140625,-0.04248046875,0.583984375
1.15771484375,0.01953125,0.65576171875
1.34130859375,0.05810546875,0.96240234375
1.205078125,0.13671875,1.01513671875
1.09375,-0.21826171875,1.23193359375
0.60546875,0.12646484375,0.1025390625
0.90625,-0.02490234375,1.1943359375
0.48486328125,-0.15869140625,0.3974609375
0.64404296875,0.2099609375,0.8388671875
0.4921875,-0.28662109375,0.8681640625
0.4697265625,0.310546875,0.599609375
0.52978515625,-0.15478515625,1.17919921875
0.361328125,0.13134765625,0.7998046875
0.54443359375,0.09326171875,0.79150390625
0.517578125,0.0966796875,0.82861328125
0.537109375,0.146484375,0.82666015625
0.4892578125,0.1591796875,0.81103515625
0.41748046875,0.2021484375,0.78759765625
0.3466796875,0.197265625,0.783203125
0.28857421875,0.19677734375,0.751953125
0.20849609375,0.255859375,0.74169921875
0.11083984375,0.33056640625,0.73828125
0.06591796875,0.330078125,0.7080078125
0.01318359375,0.34521484375,0.67578125
-0.05908203125,0.388671875,0.677734375
-0.06787109375,0.40087890625,0.68310546875
-0.06689453125,0.4296875,0.65283203125
-0.01953125,0.45263671875,0.6318359375
0.05615234375,0.3974609375,0.6064453125
0.107421875,0.39208984375,0.59130859375
0.037109375,0.4453125,0.552734375
0.1103515625,0.453125,0.5146484375
0.2001953125,0.44775390625,0.5498046875
0.23486328125,0.5205078125,0.5048828125
0.2724609375,0.57373046875,0.54296875
0.35302734375,0.48486328125,0.59326171875
0.40966796875,0.5419921875,0.6240234375
0.392578125,0.6328125,0.5458984375
0.4267578125,0.595703125,0.58740234375
0.52880859375,0.5283203125,0.64794921875
0.47607421875,0.6279296875,0.61279296875
0.41552734375,0.59375,0.603515625
0.4775390625,0.55859375,0.6552734375
0.4189453125,0.6142578125,0.61376953125
0.49609375,0.62841796875,0.5556640625
0.515625,0.6552734375,0.51611328125
0.56103515625,0.56982421875,0.52587890625
0.6015625,0.6201171875,0.49658203125
0.64599609375,0.607421875,0.50537109375
0.68896484375,0.59912109375,0.56689453125
0.73876953125,0.5869140625,0.68212890625
0.70263671875,0.5517578125,0.69189453125
0.61962890625,0.53271484375,0.73779296875
0.54052734375,0.4921875,0.80517578125
0.40869140625,0.5048828125,0.86181640625
0.3408203125,0.5400390625,0.87890625
0.2373046875,0.59912109375,0.87646484375
0.09423828125,0.6298828125,0.87646484375
0.0,0.64501953125,0.875
-0.01025390625,0.6513671875,0.93603515625
-0.03955078125,0.6689453125,0.92822265625
-0.08251953125,0.681640625,0.8505859375
-0.09814453125,0.67333984375,0.85986328125
